date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:21:06	63534/63534	---MCZ	200	added ('OK')	text/html	etag:W/%2256446ccb-f82e%22	http://dev.sunrisetheme.com/html-lyon/index2.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/index2.html	(from )
22:21:06	76686/76686	---MCZ	200	added ('OK')	text/html	etag:W/%2256446ccb-12b8e%22	http://dev.sunrisetheme.com/html-lyon/	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/index.html	(from )
22:21:07	62352/62352	---MCZ	200	added ('OK')	text/html	etag:W/%2256446ccb-f390%22	http://dev.sunrisetheme.com/html-lyon/index3.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/index3.html	(from )
22:21:07	123/123	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Nov%202015%2021:21:03%20GMT	http://dev.sunrisetheme.com/robots.txt		(from )
22:21:07	3045/3045	---M--	200	added ('OK')	image/png	etag:%2256446d38-be5%22	http://dev.sunrisetheme.com/html-lyon/images/upload/favicon.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/favicon.png	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:08	146044/146044	---MCZ	200	added ('OK')	text/css	etag:W/%2256446cd2-23a7c%22	http://dev.sunrisetheme.com/html-lyon/css/main.css	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/css/main.css	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:08	8687/8687	---MCZ	200	added ('OK')	text/css	etag:W/%2256446cd3-21ef%22	http://dev.sunrisetheme.com/html-lyon/css/popular.css	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/css/popular.css	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:09	26711/26711	---MCZ	200	added ('OK')	text/css	etag:W/%2256446ccf-6857%22	http://dev.sunrisetheme.com/html-lyon/css/font-awesome.min.css	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/css/font-awesome.min.css	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:09	68311/68311	---MCZ	200	added ('OK')	text/css	etag:W/%2256446cd3-10ad7%22	http://dev.sunrisetheme.com/html-lyon/css/material-design-iconic-font.min.css	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/css/material-design-iconic-font.min.css	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:12	30881/30881	---MCZ	200	added ('OK')	text/css	etag:W/%2256446cd4-78a1%22	http://dev.sunrisetheme.com/html-lyon/css/responsive.css	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/css/responsive.css	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:12	808771/808771	---MCZ	200	added ('OK')	text/css	etag:W/%2256446cd3-c5743%22	http://dev.sunrisetheme.com/html-lyon/css/js_composer.css	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/css/js_composer.css	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:12	32295/32295	---MCZ	200	added ('OK')	text/css	etag:W/%2256446ccf-7e27%22	http://dev.sunrisetheme.com/html-lyon/css/jquery-ui.css	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/css/jquery-ui.css	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:12	30164/30164	---MCZ	200	added ('OK')	text/css	etag:W/%2256446ccf-75d4%22	http://dev.sunrisetheme.com/html-lyon/css/event.css	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/css/event.css	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:13	95957/95957	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256446dc3-176d5%22	http://dev.sunrisetheme.com/html-lyon/js/jquery.min.js	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/js/jquery.min.js	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:14	12751/12751	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256446dc5-31cf%22	http://dev.sunrisetheme.com/html-lyon/js/main.js	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/js/main.js	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:14	2778/2778	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256446dc3-ada%22	http://dev.sunrisetheme.com/html-lyon/js/jquery.mousewheel.min.js	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/js/jquery.mousewheel.min.js	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:15	6945/6945	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256446dbe-1b21%22	http://dev.sunrisetheme.com/html-lyon/js/imagesloaded.pkgd.min.js	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/js/imagesloaded.pkgd.min.js	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:15	35310/35310	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256446dbf-89ee%22	http://dev.sunrisetheme.com/html-lyon/js/isotope.pkgd.min.js	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/js/isotope.pkgd.min.js	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:16	3319/3319	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256446dc0-cf7%22	http://dev.sunrisetheme.com/html-lyon/js/jquery.cbpBGSlideshow.js	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/js/jquery.cbpBGSlideshow.js	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:16	6416/6416	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256446dc1-1910%22	http://dev.sunrisetheme.com/html-lyon/js/jquery.imageloaded.min.js	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/js/jquery.imageloaded.min.js	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:16	21567/21567	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256446dc2-543f%22	http://dev.sunrisetheme.com/html-lyon/js/jquery.infinitescroll.min.js	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/js/jquery.infinitescroll.min.js	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:17	12598/12598	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256446dc4-3136%22	http://dev.sunrisetheme.com/html-lyon/js/jquery.stellar.min.js	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/js/jquery.stellar.min.js	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:17	3878/3878	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256446dc4-f26%22	http://dev.sunrisetheme.com/html-lyon/js/jquery.waypoints.min.js	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/js/jquery.waypoints.min.js	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:18	3524/3524	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256446dbf-dc4%22	http://dev.sunrisetheme.com/html-lyon/js/jquery-easing.js	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/js/jquery-easing.js	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:18	23890/23890	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256446dc6-5d52%22	http://dev.sunrisetheme.com/html-lyon/js/owl.carousel.min.js	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/js/owl.carousel.min.js	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:19	5482/5482	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256446dc5-156a%22	http://dev.sunrisetheme.com/html-lyon/js/ripple.js	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/js/ripple.js	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:19	52196/52196	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256446dc6-cbe4%22	http://dev.sunrisetheme.com/html-lyon/js/sequence.jquery.js	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/js/sequence.jquery.js	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:19	21363/21363	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256446dc6-5373%22	http://dev.sunrisetheme.com/html-lyon/js/sequence.jquery-min.js	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/js/sequence.jquery-min.js	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:20	36534/36534	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256446dbc-8eb6%22	http://dev.sunrisetheme.com/html-lyon/js/datepicker.min.js	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/js/datepicker.min.js	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:20	1785/1785	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256446dc6-6f9%22	http://dev.sunrisetheme.com/html-lyon/js/zoom-effect.js	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/js/zoom-effect.js	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:22	101873/101873	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256446dcb-18df1%22	http://dev.sunrisetheme.com/html-lyon/revolution/js/jquery.themepunch.tools.min.js?rev=5.0	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/revolution/js/jquery.themepunch.tools.min838f.js	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:22	23270/23270	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256446dd2-5ae6%22	http://dev.sunrisetheme.com/html-lyon/revolution/js/extensions/revolution.extension.slideanims.min.js	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/revolution/js/extensions/revolution.extension.slideanims.min.js	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:22	45486/45486	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256446dcb-b1ae%22	http://dev.sunrisetheme.com/html-lyon/revolution/js/jquery.themepunch.revolution.min.js?rev=5.0	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/revolution/js/jquery.themepunch.revolution.min838f.js	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:24	22797/22797	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256446dd2-590d%22	http://dev.sunrisetheme.com/html-lyon/revolution/js/extensions/revolution.extension.navigation.min.js	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/revolution/js/extensions/revolution.extension.navigation.min.js	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:25	4191/4191	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256446dd2-105f%22	http://dev.sunrisetheme.com/html-lyon/revolution/js/extensions/revolution.extension.parallax.min.js	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/revolution/js/extensions/revolution.extension.parallax.min.js	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:25	68548/68548	---MCZ	200	added ('OK')	text/css	etag:W/%2256446dc9-10bc4%22	http://dev.sunrisetheme.com/html-lyon/revolution/css/layers.css	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/revolution/css/layers.css	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:25	57396/57396	---MCZ	200	added ('OK')	text/css	etag:W/%2256446dc9-e034%22	http://dev.sunrisetheme.com/html-lyon/revolution/css/navigation.css	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/revolution/css/navigation.css	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:26	33592/33592	---MCZ	200	added ('OK')	text/css	etag:W/%2256446dc9-8338%22	http://dev.sunrisetheme.com/html-lyon/revolution/css/settings.css	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/revolution/css/settings.css	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:26	76686/76686	---MCZ	200	added ('OK')	text/html	etag:W/%2256446ccb-12b8e%22	http://dev.sunrisetheme.com/html-lyon/index.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/index-2.html	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:27	38935/38935	---MCZ	200	added ('OK')	text/html	etag:W/%2256446ccd-9817%22	http://dev.sunrisetheme.com/html-lyon/rooms-listing-2-columns.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/rooms-listing-2-columns.html	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:27	37475/37475	---MCZ	200	added ('OK')	text/html	etag:W/%2256446ccd-9263%22	http://dev.sunrisetheme.com/html-lyon/rooms-listing-3-columns.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/rooms-listing-3-columns.html	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:27	50091/50091	---MCZ	200	added ('OK')	text/html	etag:W/%2256446ccd-c3ab%22	http://dev.sunrisetheme.com/html-lyon/rooms-listing-grid-3-columns.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/rooms-listing-grid-3-columns.html	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:28	32612/32612	---MCZ	200	added ('OK')	text/html	etag:W/%2256446cce-7f64%22	http://dev.sunrisetheme.com/html-lyon/single-room.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/single-room.html	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:28	38985/38985	---MCZ	200	added ('OK')	text/html	etag:W/%2256446cce-9849%22	http://dev.sunrisetheme.com/html-lyon/single-room-gallery.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/single-room-gallery.html	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:29	30631/30631	---MCZ	200	added ('OK')	text/html	etag:W/%2256446cca-77a7%22	http://dev.sunrisetheme.com/html-lyon/choose-date.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/choose-date.html	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:29	4485/4485	---M--	200	added ('OK')	image/png	etag:%2256446d67-1185%22	http://dev.sunrisetheme.com/html-lyon/images/upload/logo.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/logo.png	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:30	50968/50968	---MCZ	200	added ('OK')	text/html	etag:W/%2256446ccc-c718%22	http://dev.sunrisetheme.com/html-lyon/medium-thumbnail.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/medium-thumbnail.html	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:30	51717/51717	---MCZ	200	added ('OK')	text/html	etag:W/%2256446ccc-ca05%22	http://dev.sunrisetheme.com/html-lyon/medium-left-sidebar.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/medium-left-sidebar.html	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:30	51092/51092	---MCZ	200	added ('OK')	text/html	etag:W/%2256446ccc-c794%22	http://dev.sunrisetheme.com/html-lyon/medium-right-sidebar.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/medium-right-sidebar.html	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:31	45496/45496	---MCZ	200	added ('OK')	text/html	etag:W/%2256446ccc-b1b8%22	http://dev.sunrisetheme.com/html-lyon/medium-full-width.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/medium-full-width.html	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:31	44787/44787	---MCZ	200	added ('OK')	text/html	etag:W/%2256446cce-aef3%22	http://dev.sunrisetheme.com/html-lyon/single-post-standard.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/single-post-standard.html	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:32	44706/44706	---MCZ	200	added ('OK')	text/html	etag:W/%2256446cce-aea2%22	http://dev.sunrisetheme.com/html-lyon/single-post-video.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/single-post-video.html	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:32	44780/44780	---MCZ	200	added ('OK')	text/html	etag:W/%2256446ccd-aeec%22	http://dev.sunrisetheme.com/html-lyon/single-post-gallery.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/single-post-gallery.html	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:33	44826/44826	---MCZ	200	added ('OK')	text/html	etag:W/%2256446cce-af1a%22	http://dev.sunrisetheme.com/html-lyon/single-post-soundcloud.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/single-post-soundcloud.html	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:33	44460/44460	---MCZ	200	added ('OK')	text/html	etag:W/%2256446ccd-adac%22	http://dev.sunrisetheme.com/html-lyon/single-post-audio.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/single-post-audio.html	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:33	44978/44978	---MCZ	200	added ('OK')	text/html	etag:W/%2256446cc9-afb2%22	http://dev.sunrisetheme.com/html-lyon/about-us.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/about-us.html	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:34	39953/39953	---MCZ	200	added ('OK')	text/html	etag:W/%2256446cca-9c11%22	http://dev.sunrisetheme.com/html-lyon/gallery.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/gallery.html	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:34	33173/33173	---MCZ	200	added ('OK')	text/html	etag:W/%2256446cca-8195%22	http://dev.sunrisetheme.com/html-lyon/gallery-2-columns.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/gallery-2-columns.html	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:35	27193/27193	---MCZ	200	added ('OK')	text/html	etag:W/%2256446cc9-6a39%22	http://dev.sunrisetheme.com/html-lyon/404.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/404.html	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:35	30218/30218	---MCZ	200	added ('OK')	text/html	etag:W/%2256446cca-760a%22	http://dev.sunrisetheme.com/html-lyon/contact.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/contact.html	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:36	46955/46955	---MCZ	200	added ('OK')	text/html	etag:W/%2256446cca-b76b%22	http://dev.sunrisetheme.com/html-lyon/choose-room.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/choose-room.html	(from http://dev.sunrisetheme.com/html-lyon/)
22:21:37	3532/3532	---M--	200	added ('OK')	image/png	etag:%2256446cfa-dcc%22	http://dev.sunrisetheme.com/html-lyon/images/upload/bg-title-bar.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/bg-title-bar.png	(from http://dev.sunrisetheme.com/html-lyon/)
22:22:33	354842/354842	---M--	200	added ('OK')	image/jpeg	etag:%2256446da9-56a1a%22	http://dev.sunrisetheme.com/html-lyon/images/upload/tower.jpg	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/tower.jpg	(from http://dev.sunrisetheme.com/html-lyon/)
22:23:24	313514/313514	---M--	200	added ('OK')	image/jpeg	etag:%2256446d2f-4c8aa%22	http://dev.sunrisetheme.com/html-lyon/images/upload/evening_sea_landscape_island_palms_hotel_1600x1200_hd-wallpaper-415647.jpg	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/evening_sea_landscape_island_palms_hotel_1600x1200_hd-wallpaper-415647.jpg	(from http://dev.sunrisetheme.com/html-lyon/)
22:23:47	131773/131773	---M--	200	added ('OK')	image/png	etag:%2256446d21-202bd%22	http://dev.sunrisetheme.com/html-lyon/images/upload/dsc-2123.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/dsc-2123.png	(from http://dev.sunrisetheme.com/html-lyon/)
22:24:06	111502/111502	---M--	200	added ('OK')	image/jpeg	etag:%2256446cf9-1b38e%22	http://dev.sunrisetheme.com/html-lyon/images/upload/bar.jpg	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/bar.jpg	(from http://dev.sunrisetheme.com/html-lyon/)
22:24:20	1016360/1016360	---M--	200	added ('OK')	image/jpeg	etag:%2256446d64-f8228%22	http://dev.sunrisetheme.com/html-lyon/images/upload/img32.jpg	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/img32.jpg	(from http://dev.sunrisetheme.com/html-lyon/)
22:24:27	124202/124202	---M--	200	added ('OK')	image/jpeg	etag:%2256446d01-1e52a%22	http://dev.sunrisetheme.com/html-lyon/images/upload/car.jpg	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/car.jpg	(from http://dev.sunrisetheme.com/html-lyon/)
22:24:46	1225331/1225331	---M--	200	added ('OK')	image/jpeg	etag:%2256446d8a-12b273%22	http://dev.sunrisetheme.com/html-lyon/images/upload/revo-2.jpg	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/revo-2.jpg	(from http://dev.sunrisetheme.com/html-lyon/)
22:24:53	200393/200393	---M--	200	added ('OK')	image/jpeg	etag:%2256446dba-30ec9%22	http://dev.sunrisetheme.com/html-lyon/images/upload/wedding.jpg	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/wedding.jpg	(from http://dev.sunrisetheme.com/html-lyon/)
22:25:02	214936/214936	---M--	200	added ('OK')	image/jpeg	etag:%2256446d30-34798%22	http://dev.sunrisetheme.com/html-lyon/images/upload/event.jpg	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/event.jpg	(from http://dev.sunrisetheme.com/html-lyon/)
22:25:02	1280508/1280508	---M--	200	added ('OK')	image/jpeg	etag:%2256446d2c-1389fc%22	http://dev.sunrisetheme.com/html-lyon/images/upload/eiffel.jpg	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/eiffel.jpg	(from http://dev.sunrisetheme.com/html-lyon/)
22:25:03	3014/3014	---M--	200	added ('OK')	image/gif	etag:%2256446cde-bc6%22	http://dev.sunrisetheme.com/html-lyon/images/stars_crystal/rating_on.gif	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/stars_crystal/rating_on.gif	(from http://dev.sunrisetheme.com/html-lyon/)
22:25:03	60714/60714	---M--	200	added ('OK')	image/png	etag:%2256446daf-ed2a%22	http://dev.sunrisetheme.com/html-lyon/images/upload/view01.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/view01.png	(from http://dev.sunrisetheme.com/html-lyon/)
22:25:04	31689/31689	---MCZ	200	added ('OK')	text/html	etag:W/%2256446ccd-7bc9%22	http://dev.sunrisetheme.com/html-lyon/reservation.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/reservation.html	(from http://dev.sunrisetheme.com/html-lyon/)
22:25:05	4355/4355	---M--	200	added ('OK')	image/png	etag:%2256446d67-1103%22	http://dev.sunrisetheme.com/html-lyon/images/upload/logo-footer.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/logo-footer.png	(from http://dev.sunrisetheme.com/html-lyon/)
22:25:06	14396/14396	---MCZ	200	added ('OK')	text/css	etag:W/%2256446ccf-383c%22	http://dev.sunrisetheme.com/html-lyon/css/gallery.css	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/css/gallery.css	(from http://dev.sunrisetheme.com/html-lyon/index2.html)
22:25:07	1968/1968	---MCZ	200	added ('OK')	text/css	etag:W/%2256446cd0-7b0%22	http://dev.sunrisetheme.com/html-lyon/css/k-gallery.css	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/css/k-gallery.css	(from http://dev.sunrisetheme.com/html-lyon/index2.html)
22:25:09	5727/5727	---M--	200	added ('OK')	image/png	etag:%2256446d68-165f%22	http://dev.sunrisetheme.com/html-lyon/images/upload/logo2.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/logo2.png	(from http://dev.sunrisetheme.com/html-lyon/index2.html)
22:25:09	32675/32675	---M--	200	added ('OK')	image/png	etag:%2256446cfe-7fa3%22	http://dev.sunrisetheme.com/html-lyon/images/upload/bgmap.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/bgmap.png	(from http://dev.sunrisetheme.com/html-lyon/)
22:25:12	67617/67617	---M--	200	added ('OK')	image/jpeg	etag:%2256446db0-10821%22	http://dev.sunrisetheme.com/html-lyon/images/upload/view02.jpg	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/view02.jpg	(from http://dev.sunrisetheme.com/html-lyon/)
22:25:22	240452/240452	---M--	200	added ('OK')	image/jpeg	etag:%2256446d4e-3ab44%22	http://dev.sunrisetheme.com/html-lyon/images/upload/h01.jpg	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/h01.jpg	(from http://dev.sunrisetheme.com/html-lyon/)
22:27:28	857561/857561	---M--	200	added ('OK')	image/jpeg	etag:%2256446d2e-d15d9%22	http://dev.sunrisetheme.com/html-lyon/images/upload/eiffel_tower_paris_france_2-wallpaper.jpg	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/eiffel_tower_paris_france_2-wallpaper.jpg	(from http://dev.sunrisetheme.com/html-lyon/index2.html)
22:27:58	959993/959993	---M--	200	added ('OK')	image/jpeg	etag:%2256446d72-ea5f9%22	http://dev.sunrisetheme.com/html-lyon/images/upload/new_york_city_brooklyn_bridge_view-wallpaper.jpg	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/new_york_city_brooklyn_bridge_view-wallpaper.jpg	(from http://dev.sunrisetheme.com/html-lyon/index2.html)
22:29:08	1484170/1484170	---M--	200	added ('OK')	image/jpeg	etag:%2256446d7f-16a58a%22	http://dev.sunrisetheme.com/html-lyon/images/upload/revo-1.jpg	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/revo-1.jpg	(from http://dev.sunrisetheme.com/html-lyon/index2.html)
22:30:05	784142/784142	---M--	200	added ('OK')	image/jpeg	etag:%2256446d8a-bf70e%22	http://dev.sunrisetheme.com/html-lyon/images/upload/revo-3.jpg	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/revo-3.jpg	(from http://dev.sunrisetheme.com/html-lyon/index3.html)
22:30:18	1898027/1898027	---M--	200	added ('OK')	image/jpeg	etag:%2256446db7-1cf62b%22	http://dev.sunrisetheme.com/html-lyon/images/upload/tower_of_london-wallpaper.jpg	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/tower_of_london-wallpaper.jpg	(from http://dev.sunrisetheme.com/html-lyon/index2.html)
22:30:19	25/25	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Nov%202015%2021:30:15%20GMT	http://dev.sunrisetheme.com/html-lyon/single-gallery-room.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/single-gallery-room.59.delayed	(from http://dev.sunrisetheme.com/html-lyon/index3.html)
